year,fips,annual_avg_emplvl,annual_avg_wkly_wage,total_annual_wages,annual_avg_estabs
2015,53027,2634,521,71375467,255
2015,53029,2122,535,59045857,184
2015,53031,1011,467,24568809,131
2015,53033,132000,1012,6949035772,6404
2015,53035,10362,576,310613582,677
2015,53037,1658,478,41168173,159
2015,53039,351,446,8138786,43
2015,53041,3618,526,98957806,293
2015,53043,209,462,5023815,27
2015,53045,1765,540,49511239,129
2015,53047,1844,478,45876513,183
2015,53049,585,463,14078131,86
2015,53051,233,404,4888621,24
2015,53053,35627,616,1140863514,2029
2015,53055,655,569,19392616,103
2015,53057,6856,580,206810291,490
2015,53059,131,397,2700861,16
2015,53061,34848,599,1085260199,2016
2015,53063,25584,564,750912675,1517
2015,53065,1154,469,28126301,95
2015,53067,12139,556,351073569,766
2015,53069,43,373,832402,10
2015,53071,2310,505,60704057,168
2015,53073,10915,535,303404369,772
2015,53075,1443,478,35837356,99
2015,53077,10386,536,289488341,704
2015,53999,585,1363,41487590,106
2015,54001,308,450,7201120,36
2015,54003,4089,454,96464771,261
2015,54005,655,490,16700848,67
2015,54007,833,521,22568139,64
2015,54009,936,494,24043244,59
2015,54011,7407,497,191399818,450
2015,54013,123,387,2466349,19
2015,54015,131,421,2864586,17
2015,54017,133,456,3162176,12
2015,54019,1531,496,39493536,137
2015,54021,161,392,3272153,23
2015,54023,387,457,9200130,38
2015,54025,1896,522,51456730,169
2015,54027,446,424,9828711,54
2015,54029,881,403,18449887,92
2015,54031,572,441,13123823,46
2015,54033,4675,505,122744980,318
2015,54035,1211,475,29919361,100
2015,54037,1826,440,41773195,139
2015,54039,11750,517,315753353,778
2015,54041,822,458,19594958,74
2015,54043,334,410,7132970,39
2015,54045,1719,525,46925156,124
2015,54047,590,406,12440192,53
2015,54049,2557,515,68420344,198
2015,54051,1224,476,30282193,82
2015,54053,678,386,13615443,58
2015,54055,3240,528,89044857,246
2015,54057,974,484,24505567,77
2015,54059,419,495,10781537,60
2015,54061,6003,467,145842257,386
2015,54063,117,366,2220168,28
2015,54065,358,437,8119369,39
2015,54067,1461,498,37853324,110
2015,54069,3578,529,98434592,207
2015,54071,163,426,3603434,19
2015,54073,176,498,4560353,18
2015,54075,299,438,6807815,33
2015,54077,817,453,19266567,89
2015,54079,2369,519,63899676,173
2015,54081,5003,529,137665055,360
2015,54083,1493,499,38724508,137
2015,54085,284,459,6788795,31
2015,54087,525,459,12525967,43
2015,54089,245,427,5446751,27
2015,54091,449,500,11680492,38
2015,54093,215,391,4376593,26
2015,54095,151,373,2923435,21
2015,54097,1077,505,28297275,83
2015,54099,891,427,19810502,83
2015,54101,170,423,3724277,21
2015,54103,988,433,22240038,71
2015,54105,71,320,1184521,10
2015,54107,6193,491,157971935,381
2015,54109,596,426,13199768,69
2015,54999,669,701,24365355,114
2015,55001,428,431,9588698,40
2015,55003,888,461,21305959,73
2015,55005,2968,461,71087946,212
2015,55007,406,400,8446058,57
2015,55009,14970,482,375498384,781
2015,55011,256,397,5282862,35
2015,55013,593,387,11924977,62
2015,55015,1568,446,36359788,77
2015,55017,3597,534,99957424,181
2015,55019,1126,440,25753338,97
2015,55021,2450,464,59145081,178
2015,55023,1717,473,42230207,60
2015,55025,31124,549,888184153,1526
2015,55027,3294,471,80657690,192
2015,55029,1859,457,44154929,225
2015,55031,2134,462,51227469,122
2015,55033,1720,462,41329752,99
2015,55035,7187,498,186142460,357
2015,55037,82,347,1483025,13
2015,55039,5394,477,133773647,313
2015,55041,244,366,4643881,29
2015,55043,2345,434,52882801,168
2015,55045,2526,685,89976878,124
2015,55047,784,472,19242072,55
2015,55049,3802,738,145897808,79
2015,55051,219,393,4471764,31
2015,55053,817,382,16223925,56
2015,55055,3920,416,84713975,248
2015,55057,979,444,22608995,76
2015,55059,8353,480,208298137,458
2015,55061,519,451,12182900,51
2015,55063,8172,448,190314875,381
2015,55065,318,368,6090223,36
2015,55067,1323,477,32841239,81
2015,55069,1330,427,29507954,104
2015,55071,3500,459,83520706,240
2015,55073,9013,504,236387102,425
2015,55075,2093,419,45566836,158
2015,55077,332,385,6649297,43
2015,55078,0,0,0,4
2015,55079,43012,513,1148185447,2468
2015,55081,1994,428,44347232,128
2015,55083,945,439,21546110,96
2015,55085,3496,507,92124164,212
2015,55087,12626,488,320674482,687
2015,55089,4825,457,114611927,260
2015,55091,286,556,8276906,32
2015,55093,918,401,19124147,83
2015,55095,1781,450,41691115,134
2015,55097,4820,440,110176362,205
2015,55099,554,420,12102865,71
2015,55101,8696,458,207193920,530
2015,55103,933,423,20508768,65
2015,55105,8490,492,216989939,474
2015,55107,597,387,12010865,36
2015,55109,4059,507,106943507,232
2015,55111,5232,431,117380050,275
2015,55113,1060,482,26553522,95
2015,55115,1508,437,34274048,116
2015,55117,6096,470,149034251,328
2015,55119,832,438,18919902,57
2015,55121,1013,443,23328660,95
2015,55123,1080,468,26307638,76
2015,55125,950,458,22615849,123
2015,55127,4566,466,110616736,320
2015,55129,816,463,19653287,77
2015,55131,6817,459,162543544,343
2015,55133,24349,516,653681386,1176
2015,55135,2188,433,49227564,171
2015,55137,706,402,14758477,67
2015,55139,8587,469,209570480,438
2015,55141,3805,453,89557882,261
2015,55999,0,0,0,190
2015,56001,1763,455,41672643,135
2015,56003,295,415,6373498,37
2015,56005,2482,601,77547738,168
2015,56007,839,528,23057126,68
2015,56009,483,486,12192916,53
2015,56011,211,480,5264436,25
2015,56013,1838,522,49858998,158
2015,56015,429,433,9666017,41
2015,56017,163,419,3542103,23
2015,56019,332,431,7437813,42
2015,56021,5691,531,157148566,314
2015,56023,669,461,16024528,80
2015,56025,5027,561,146611128,343
2015,56027,0,0,0,12
2015,56029,1707,507,44979031,152
2015,56031,385,502,10049256,38
2015,56033,1681,563,49194447,155
2015,56035,343,538,9598431,37
2015,56037,2358,541,66343896,169
2015,56039,2171,629,71051841,212
2015,56041,1128,426,25003311,80
2015,56043,303,666,10473005,41
2015,56045,256,444,5908646,28
2015,56999,0,0,0,22
2015,72001,156,240,1942772,38
2015,72003,983,289,14769144,133
2015,72005,2459,294,37592011,192
2015,72007,342,348,6175503,35
2015,72009,618,313,10066377,71
2015,72011,516,304,8142566,49
2015,72013,2036,335,35449174,224
2015,72015,0,0,0,21
2015,72017,2466,291,37283614,89
2015,72019,367,335,6398175,61
2015,72021,11047,384,220619978,676
2015,72023,911,290,13731696,110
2015,72025,8826,382,175319954,498
2015,72027,325,340,5733406,72
2015,72029,1777,312,28833753,105
2015,72031,8665,380,171344245,449
2015,72033,783,724,29488026,48
2015,72035,1810,347,32696912,115
2015,72037,93,315,1520483,15
2015,72039,132,272,1869404,24
2015,72041,879,343,15684179,81
2015,72043,652,301,10188265,80
2015,72045,760,260,10273318,27
2015,72047,555,339,9787184,76
2015,72049,0,0,0,5
2015,72051,1136,410,24231963,77
2015,72053,1953,344,34970514,115
2015,72054,124,227,1460890,15
2015,72055,188,225,2206189,17
2015,72057,1680,305,26619305,120
2015,72059,180,319,2974836,17
2015,72061,4322,430,96633964,295
2015,72063,545,288,8168047,53
2015,72065,3516,353,64556449,143
2015,72067,424,335,7379096,39
2015,72069,2658,335,46284966,163
2015,72071,1444,314,23549277,112
2015,72073,248,303,3901820,36
2015,72075,1122,300,17517787,70
2015,72077,632,306,10047131,51
2015,72079,495,271,6988754,42
2015,72081,786,285,11639716,57
2015,72083,81,264,1117010,19
2015,72085,488,360,9119015,50
2015,72087,112,327,1895606,20
2015,72089,0,0,0,20
2015,72091,1887,329,32301463,127
2015,72093,0,0,0,5
2015,72095,56,323,944501,14
2015,72097,5143,326,87111373,290
2015,72099,487,260,6582146,82
2015,72101,556,287,8284271,44
2015,72103,0,0,0,31
2015,72105,445,328,7586159,75
2015,72107,217,247,2784311,41
2015,72109,279,276,4002579,32
2015,72111,332,284,4904506,36
2015,72113,8096,319,134433393,420
2015,72115,309,235,3774140,46
2015,72117,255,265,3515672,27
2015,72119,936,335,16309839,74
2015,72121,297,317,4898650,35
2015,72123,484,374,9419985,38
2015,72125,1158,290,17474274,74
2015,72127,24657,435,557176484,1534
2015,72129,806,303,12696960,69
2015,72131,1130,296,17394400,112
2015,72133,781,329,13349350,47
2015,72135,793,341,14060622,84
2015,72137,2521,381,49983956,139
2015,72139,1937,302,30406469,96
2015,72141,426,306,6786156,50
2015,72143,991,281,14476990,88
2015,72145,1095,311,17720333,115
2015,72147,183,273,2588417,20
2015,72149,230,305,3635438,36
2015,72151,512,302,8031080,47
2015,72153,1308,282,19180451,109
2015,72999,0,0,0,31
2015,78010,0,0,0,195
2015,78020,0,0,0,45
2015,78030,3596,493,92148316,346
2016,01001,1699,478,42259272,147
2016,01003,13717,507,361405392,1020
2016,01005,922,455,21798424,89
2016,01007,494,472,12119834,51
2016,01009,1138,468,27659577,125
2016,01011,200,382,3967600,22
2016,01013,911,441,20888122,97
2016,01015,5912,487,149655188,460
2016,01017,1023,471,25070447,101
2016,01019,847,507,22296180,78
2016,01021,1445,498,37403566,137
2016,01023,409,400,8505859,48
2016,01025,1382,459,33008757,128
2016,01027,270,354,4963972,36
2016,01029,317,536,8823260,41
2016,01031,2364,549,67443754,183
2016,01033,2885,568,85222882,223
2016,01035,281,402,5875391,36
2016,01037,86,366,1634603,21
2016,01039,1864,477,46236650,182
2016,01041,272,399,5640447,33
2016,01043,3992,511,106018456,339
2016,01045,1214,464,29314081,130
2016,01047,1593,474,39243131,160
2016,01049,2332,510,61898431,233
2016,01051,3714,475,91746832,228
2016,01053,1702,495,43754369,173
2016,01055,4675,479,116442336,377
2016,01057,583,473,14332550,55
2016,01059,923,402,19312568,97
2016,01061,778,401,16217457,89
2016,01063,164,365,3109473,25
2016,01065,287,447,6656467,45
2016,01067,327,464,7871513,46
2016,01069,8051,535,223847504,566
2016,01071,2329,440,53272037,181
2016,01073,37882,549,1081565298,2766
2016,01075,336,491,8583997,42
2016,01077,5242,479,130637767,409
2016,01079,785,485,19790741,80
2016,01081,7060,466,171114750,497
2016,01083,3211,555,92648440,252
2016,01085,167,384,3327176,23
2016,01087,446,371,8601572,44
2016,01089,21021,529,578217126,1350
2016,01091,866,462,20805496,100
2016,01093,1102,446,25568481,107
2016,01095,4802,500,124739552,414
2016,01097,20548,540,576616741,1579
2016,01099,867,438,19750177,94
2016,01101,12545,559,364786212,940
2016,01103,5524,521,149502324,458
2016,01105,177,373,3435811,30
2016,01107,415,453,9775679,56
2016,01109,1477,463,35544908,132
2016,01111,715,454,16865392,78
2016,01113,2235,471,54722976,159
2016,01115,3098,461,74284553,232
2016,01117,10873,605,341973814,724
2016,01119,285,354,5256035,42
2016,01121,2544,469,62085234,249
2016,01123,1516,494,38911618,155
2016,01125,10530,496,271798043,748
2016,01127,3328,494,85500773,275
2016,01129,255,400,5297037,28
2016,01131,230,457,5460692,39
2016,01133,734,459,17517399,86
2016,01999,1089,1077,60975582,171
2016,02013,49,397,1001519,6
2016,02016,223,850,9870767,19
2016,02020,17811,615,569746923,796
2016,02050,765,348,13853571,54
2016,02060,0,0,0,11
2016,02068,46,373,894081,12
2016,02070,186,438,4243782,15
2016,02090,4767,613,151942731,254
2016,02100,134,484,3375411,18
2016,02105,71,405,1486058,17
2016,02110,1881,582,56962236,142
2016,02122,2670,561,77883800,231
2016,02130,935,607,29497620,93
2016,02150,491,543,13867450,34
2016,02158,311,338,5452357,26
2016,02164,15,308,244457,6
2016,02170,3830,576,114775932,209
2016,02180,326,557,9450085,36
2016,02185,218,726,8235743,19
2016,02188,0,0,0,16
2016,02195,182,481,4555881,26
2016,02198,253,442,5823092,26
2016,02220,449,518,12091437,54
2016,02230,164,646,5512091,43
2016,02240,227,525,6186002,31
2016,02261,368,551,10543851,49
2016,02275,109,510,2883610,12
2016,02282,0,0,0,3
2016,02290,138,592,4243398,32
2016,02999,166,663,5730009,29
2016,04001,995,404,20902926,60
2016,04003,4636,468,112830593,314
2016,04005,7224,513,192839889,469
2016,04007,1809,475,44662214,119
2016,04009,1391,516,37283331,75
2016,04011,0,0,0,16
2016,04012,1151,428,25596526,68
2016,04013,225114,634,7420526359,9169
2016,04015,8691,521,235261338,496
2016,04017,4020,478,99862396,231
2016,04019,42047,544,1188929906,2207
2016,04021,8285,506,217968812,407
2016,04023,2187,476,54173052,186
2016,04025,9383,521,254400735,685
2016,04027,8041,562,234932076,401
2016,04999,0,0,0,127
2016,05001,1007,497,25992821,89
2016,05003,747,424,16452595,67
2016,05005,2343,456,55570982,203
2016,05007,12298,523,334375647,717
2016,05009,2088,493,53523287,160
2016,05011,352,373,6828449,40
2016,05013,0,0,0,11
2016,05015,1178,428,26206662,150
2016,05017,324,450,7591035,39
2016,05019,1206,512,32092852,92
2016,05021,423,486,10669072,46
2016,05023,951,499,24678026,96
2016,05025,59,303,925545,19
2016,05027,976,436,22112928,95
2016,05029,832,481,20794842,78
2016,05031,6948,479,172964532,473
2016,05033,2009,526,54975995,161
2016,05035,2047,441,46888590,162
2016,05037,807,543,22771133,71
2016,05039,358,484,8992928,39
2016,05041,488,396,10061716,64
2016,05043,939,456,22237650,80
2016,05045,6108,491,155822157,416
2016,05047,636,439,14516927,55
2016,05049,175,404,3679232,30
2016,05051,5984,511,158980127,489
2016,05053,475,474,11709020,44
2016,05055,1899,478,47197556,159
2016,05057,841,468,20488086,78
2016,05059,878,459,20968740,95
2016,05061,639,468,15557658,54
2016,05063,1805,484,45417673,156
2016,05065,392,479,9757497,44
2016,05067,713,498,18456368,70
2016,05069,3150,498,81530535,278
2016,05071,943,430,21109158,79
2016,05073,119,368,2284070,18
2016,05075,494,498,12798053,61
2016,05077,168,439,3842974,22
2016,05079,183,384,3659856,25
2016,05081,421,466,10203047,35
2016,05083,798,433,17956376,69
2016,05085,2172,468,52881914,179
2016,05087,507,486,12822390,35
2016,05089,476,427,10555974,39
2016,05091,1309,451,30708113,129
2016,05093,1747,440,39967649,158
2016,05095,264,442,6078600,38
2016,05097,155,406,3274209,20
2016,05099,306,393,6256501,23
2016,05101,102,386,2054839,16
2016,05103,986,422,21650921,103
2016,05105,150,353,2758285,15
2016,05107,782,418,17009266,86
2016,05109,340,452,7993224,36
2016,05111,710,419,15469430,72
2016,05113,797,428,17747016,73
2016,05115,3260,470,79648714,263
2016,05117,216,362,4074807,35
2016,05119,26023,554,749672633,1819
2016,05121,558,467,13530286,55
2016,05123,1106,441,25363209,102
2016,05125,4406,559,128064316,272
2016,05127,287,443,6614302,21
2016,05129,173,433,3890882,26
2016,05131,8084,491,206571150,538
2016,05133,674,461,16151671,67
2016,05135,663,419,14445212,57
2016,05137,516,500,13418354,53
2016,05139,2174,470,53127280,188
2016,05141,606,443,13963928,59
2016,05143,12823,538,358935871,789
2016,05145,3612,490,92073093,303
2016,05147,187,329,3205497,27
2016,05149,499,408,10600188,45
2016,05999,0,0,0,140
2016,06001,70686,710,2611247896,4001
2016,06003,13,363,235744,4
2016,06005,1521,520,41102671,113
2016,06007,10566,585,321204688,657
2016,06009,1192,524,32504310,109
2016,06011,595,641,19830535,49
2016,06013,43064,646,1445629169,2313
2016,06015,927,522,25162391,57
2016,06017,5787,589,177302451,430
2016,06019,38264,564,1121887356,2361
2016,06021,832,541,23398809,70
2016,06023,7334,567,216227936,553
2016,06025,7974,477,197782599,458
2016,06027,940,563,27538179,87
2016,06029,32368,548,922516664,1861
2016,06031,4332,538,121203557,279
2016,06033,2209,528,60629260,152
2016,06035,883,531,24392064,69
2016,06037,416610,665,14395863014,26824
2016,06039,3739,563,109436852,309
2016,06041,14146,781,574153156,909
2016,06043,367,532,10163405,34
2016,06045,4687,602,146711640,390
2016,06047,8135,514,217425532,529
2016,06049,206,530,5677429,19
2016,06051,568,577,17031999,62
2016,06053,16424,618,527660139,1208
2016,06055,6400,638,212294242,442
2016,06057,4006,602,125349250,338
2016,06059,150899,685,5375141911,8844
2016,06061,22261,638,738569875,1142
2016,06063,553,500,14374647,67
2016,06065,91310,590,2801952985,4812
2016,06067,63389,614,2024122913,3342
2016,06069,2674,823,114433296,89
2016,06071,86340,598,2683364988,4562
2016,06073,146009,623,4732799598,8565
2016,06075,46696,908,2204499306,3107
2016,06077,26295,574,784367213,1516
2016,06079,13978,592,430193811,1021
2016,06081,33636,826,1444553978,1910
2016,06083,18947,631,621372029,1363
2016,06085,85527,907,4031788618,4459
2016,06087,12273,592,377814629,810
2016,06089,9330,581,281717199,605
2016,06091,22,409,463983,7
2016,06093,1593,527,43677670,160
2016,06095,18459,589,565518896,990
2016,06097,24769,651,838108618,1621
2016,06099,22594,570,669563347,1326
2016,06101,4437,537,123851521,259
2016,06103,2035,604,63915819,142
2016,06105,380,538,10625702,42
2016,06107,17569,511,466645562,1011
2016,06109,2645,513,70615669,148
2016,06111,39674,618,1274232316,2462
2016,06113,8201,634,270496642,439
2016,06115,1411,541,39664432,108
2016,06999,9173,1585,755998863,1143
2016,08001,20390,609,645658531,1047
2016,08003,1144,526,31310996,78
2016,08005,34522,647,1162296126,1815
2016,08007,789,515,21127296,77
2016,08009,118,466,2861597,16
2016,08011,74,467,1805416,13
2016,08013,17407,637,576757330,1117
2016,08014,4631,521,125549482,262
2016,08015,1076,565,31625831,134
2016,08017,59,606,1863013,13
2016,08019,233,500,6061270,45
2016,08021,181,457,4298852,20
2016,08023,58,262,786911,11
2016,08025,82,688,2933282,8
2016,08027,113,618,3625777,17
2016,08029,1210,504,31676255,116
2016,08031,30112,628,983464750,2257
2016,08033,66,424,1456451,7
2016,08035,17928,573,533966461,867
2016,08037,3533,694,127496656,376
2016,08039,442,486,11161846,38
2016,08041,31815,566,936596180,1900
2016,08043,1635,487,41424753,117
2016,08045,3113,641,103826155,261
2016,08047,0,0,0,7
2016,08049,612,626,19929945,92
2016,08051,997,480,24879235,137
2016,08053,25,455,583702,11
2016,08055,249,468,6072370,29
2016,08057,66,444,1512652,10
2016,08059,29403,579,885156133,1768
2016,08061,40,536,1119779,5
2016,08063,305,483,7656661,36
2016,08065,207,512,5521260,30
2016,08067,3241,543,91532407,296
2016,08069,18582,536,517596778,1152
2016,08071,661,474,16289625,55
2016,08073,309,466,7500564,28
2016,08075,1170,463,28188135,98
2016,08077,8257,525,225424036,548
2016,08079,0,0,0,13
2016,08081,698,567,20576971,56
2016,08083,1382,543,39030371,113
2016,08085,2095,538,58641459,158
2016,08087,1008,459,24079916,87
2016,08089,690,456,16351581,59
2016,08091,161,431,3610737,35
2016,08093,263,566,7742057,35
2016,08095,135,413,2896180,22
2016,08097,1311,828,56446457,223
2016,08099,650,447,15127246,53
2016,08101,7970,543,224969646,491
2016,08103,191,443,4395059,30
2016,08105,354,452,8315364,52
2016,08107,1624,594,50121822,187
2016,08109,119,492,3051327,13
2016,08111,39,339,694064,16
2016,08113,482,608,15235826,72
2016,08115,62,469,1521501,8
2016,08117,2923,577,87755861,294
2016,08119,1002,456,23756557,80
2016,08121,117,571,3461354,13
2016,08123,10060,581,304049748,652
2016,08125,426,481,10646960,52
2016,08999,0,0,0,83
2016,09001,50066,773,2012312783,3427
2016,09003,48835,589,1496578669,3161
